2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/eks_fargate.d/conf.yaml.default
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/elastic.d/auto_conf.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/etcd.d/auto_conf.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/external_dns.d/auto_conf.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/file_handle.d/conf.yaml.default
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/harbor.d/auto_conf.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/hazelcast.d/metrics.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/hive.d/metrics.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/hivemq.d/metrics.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/hudi.d/metrics.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/ignite.d/metrics.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/io.d/conf.yaml.default
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/config/config.go:1827 in IsCloudProviderEnabled) | cloud_provider_metadata is set to [aws gcp azure alibaba oracle ibm] in agent configuration, trying endpoints for AWS Cloud Provider
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/istio.d/auto_conf.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/jboss_wildfly.d/metrics.yaml
2022-12-19 04:09:35 UTC | CORE | DEBUG | (pkg/autodiscovery/providers/config_reader.go:296 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/kafka.d/metrics.yaml
